Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,163,30.13,44,38,16,36.36,4,9.09,94,26,27.66,15.95,21,12.88,28.83,29.69,32.98,25.4,0.237,0.326,0.395,0.7210000000000001,0.15800000000000003
SL,Slider,BR,92,17.01,27,24,7,25.93,2,7.41,51,16,31.37,17.39,6,6.52,23.91,30.0,15.71,23.33,0.25,0.296,0.292,0.588,0.04199999999999998
SI,Sinker,FB,83,15.34,24,22,3,12.5,1,4.17,54,6,11.11,7.23,9,10.84,18.07,47.06,9.95,15.79,0.273,0.292,0.273,0.565,0.0
ST,Sweeper,BR,74,13.68,16,15,4,25.0,1,6.25,39,13,33.33,17.57,8,10.81,28.38,31.58,12.57,16.67,0.133,0.188,0.2,0.388,0.067
FC,Cutter,FB,40,7.39,7,7,0,0.0,0,0.0,25,7,28.0,17.5,6,15.0,32.5,25.0,5.76,0.0,0.571,0.571,0.714,1.285,0.14300000000000002
CH,Changeup,OS,30,5.55,7,7,4,57.14,0,0.0,20,10,50.0,33.33,1,3.33,36.67,38.46,8.38,25.0,0.143,0.143,0.143,0.286,0.0
CU,Curveball,BR,27,4.99,4,4,1,25.0,0,0.0,11,5,45.45,18.52,1,3.7,22.22,21.05,6.28,8.33,0.5,0.5,0.75,1.25,0.25
FS,Split-Finger,OS,17,3.14,4,4,3,75.0,0,0.0,11,7,63.64,41.18,0,0.0,41.18,57.14,4.19,37.5,0.25,0.25,0.25,0.5,0.0
KC,Knuckle Curve,BR,9,1.66,3,3,2,66.67,0,0.0,4,3,75.0,33.33,0,0.0,33.33,28.57,1.57,66.67,0.333,0.333,0.667,1.0,0.334
SV,Slurve,BR,3,0.55,1,1,1,100.0,0,0.0,2,0,0.0,0.0,1,33.33,33.33,100.0,1.05,50.0,0.0,0.0,0.0,0.0,0.0
CS,Slow Curve,BR,2,0.37,2,2,1,50.0,0,0.0,2,1,50.0,50.0,0,0.0,50.0,,1.05,50.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,1,0.18,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.52,0.0,0.0,0.0,0.0,0.0,0.0
