Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,289,31.38,80,72,11,13.75,6,7.5,154,24,15.58,8.3,42,14.53,22.84,32.58,32.39,13.75,0.194,0.253,0.278,0.531,0.08400000000000002
SL,Slider,BR,181,19.65,58,56,4,6.9,1,1.72,103,20,19.42,11.05,21,11.6,22.65,39.18,18.22,8.89,0.179,0.193,0.232,0.42500000000000004,0.05300000000000002
SI,Sinker,FB,151,16.4,48,43,3,6.25,5,10.42,75,7,9.33,4.64,33,21.85,26.49,42.86,10.93,11.11,0.419,0.479,0.791,1.27,0.37200000000000005
FC,Cutter,FB,107,11.62,27,25,2,7.41,2,7.41,57,9,15.79,8.41,14,13.08,21.5,26.53,9.72,8.33,0.24,0.296,0.24,0.536,0.0
ST,Sweeper,BR,85,9.23,25,24,7,28.0,1,4.0,42,11,26.19,12.94,11,12.94,25.88,37.25,12.55,22.58,0.208,0.24,0.375,0.615,0.167
CU,Curveball,BR,39,4.23,15,15,2,13.33,0,0.0,21,3,14.29,7.69,3,7.69,15.38,28.57,5.67,14.29,0.067,0.067,0.133,0.2,0.066
CH,Changeup,OS,32,3.47,12,10,1,8.33,2,16.67,17,3,17.65,9.38,2,6.25,15.62,26.32,3.64,11.11,0.2,0.333,0.2,0.533,0.0
FS,Split-Finger,OS,22,2.39,12,12,1,8.33,0,0.0,16,1,6.25,4.55,0,0.0,4.55,16.67,4.86,8.33,0.083,0.083,0.083,0.166,0.0
KC,Knuckle Curve,BR,11,1.19,4,4,0,0.0,0,0.0,8,0,0.0,0.0,1,9.09,9.09,60.0,2.02,0.0,0.25,0.25,0.25,0.5,0.0
SV,Slurve,BR,2,0.22,1,1,0,0.0,0,0.0,2,1,50.0,50.0,0,0.0,50.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0
FA,Other,,1,0.11,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.0,,,,,,
EP,Eephus,,1,0.11,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0
