Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,228,30.32,57,50,14,24.56,5,8.77,117,34,29.06,14.91,40,17.54,32.46,23.81,30.04,18.42,0.3,0.357,0.52,0.877,0.22000000000000003
CH,Changeup,OS,132,17.55,28,27,11,39.29,0,0.0,69,28,40.58,21.21,10,7.58,28.79,34.52,22.13,19.64,0.148,0.143,0.185,0.32799999999999996,0.037000000000000005
SI,Sinker,FB,96,12.77,26,20,5,19.23,6,23.08,48,6,12.5,6.25,17,17.71,23.96,21.05,10.67,18.52,0.3,0.462,0.45,0.912,0.15000000000000002
SL,Slider,BR,71,9.44,13,13,5,38.46,0,0.0,30,12,40.0,16.9,10,14.08,30.99,32.56,8.7,22.73,0.462,0.462,0.769,1.231,0.307
CU,Curveball,BR,62,8.24,12,11,5,41.67,1,8.33,16,8,50.0,12.9,18,29.03,41.94,18.18,8.3,23.81,0.0,0.083,0.0,0.083,0.0
FC,Cutter,FB,59,7.85,12,12,7,58.33,0,0.0,31,12,38.71,20.34,10,16.95,37.29,46.43,7.51,36.84,0.083,0.083,0.083,0.166,0.0
FS,Split-Finger,OS,53,7.05,15,15,5,33.33,0,0.0,27,11,40.74,20.75,3,5.66,26.42,33.33,7.91,25.0,0.133,0.133,0.133,0.266,0.0
ST,Sweeper,BR,24,3.19,7,5,0,0.0,2,28.57,10,1,10.0,4.17,8,33.33,37.5,22.22,3.16,0.0,0.4,0.571,1.0,1.571,0.6
KC,Knuckle Curve,BR,14,1.86,2,2,0,0.0,0,0.0,3,0,0.0,0.0,3,21.43,21.43,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,5,0.66,1,1,0,0.0,0,0.0,2,1,50.0,20.0,1,20.0,40.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,4,0.53,1,1,1,100.0,0,0.0,2,2,100.0,50.0,0,0.0,50.0,50.0,0.4,100.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,3,0.4,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
,,,1,0.13,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
