Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,522,28.23,128,118,35,27.34,6,4.69,254,65,25.59,12.45,81,15.52,27.97,19.47,27.15,21.74,0.246,0.297,0.542,0.839,0.29600000000000004
SI,Sinker,FB,363,19.63,86,76,15,17.44,5,5.81,171,34,19.88,9.37,74,20.39,29.75,20.81,10.12,25.0,0.276,0.36,0.421,0.7809999999999999,0.14499999999999996
SL,Slider,BR,341,18.44,91,81,28,30.77,7,7.69,183,78,42.62,22.87,35,10.26,33.14,38.34,18.21,25.93,0.284,0.344,0.84,1.184,0.556
ST,Sweeper,BR,201,10.87,52,44,12,23.08,5,9.62,97,32,32.99,15.92,24,11.94,27.86,36.29,13.49,15.0,0.205,0.308,0.432,0.74,0.227
CH,Changeup,OS,113,6.11,31,29,15,48.39,1,3.23,66,26,39.39,23.01,8,7.08,30.09,35.59,9.61,26.32,0.207,0.258,0.379,0.637,0.17200000000000001
FC,Cutter,FB,110,5.95,33,32,5,15.15,1,3.03,69,18,26.09,16.36,10,9.09,25.45,42.0,5.23,16.13,0.344,0.364,0.688,1.052,0.344
CU,Curveball,BR,93,5.03,25,23,15,60.0,0,0.0,55,25,45.45,26.88,16,17.2,44.09,54.55,7.25,34.88,0.13,0.16,0.174,0.33399999999999996,0.043999999999999984
FS,Split-Finger,OS,47,2.54,12,11,8,66.67,0,0.0,27,13,48.15,27.66,5,10.64,38.3,53.33,4.38,30.77,0.091,0.167,0.364,0.531,0.273
KC,Knuckle Curve,BR,37,2.0,11,11,5,45.45,0,0.0,20,9,45.0,24.32,6,16.22,40.54,43.48,3.54,23.81,0.273,0.273,0.636,0.909,0.363
EP,Eephus,,8,0.43,2,2,1,50.0,0,0.0,1,0,0.0,0.0,4,50.0,50.0,0.0,0.34,50.0,0.5,0.5,2.0,2.5,1.5
,,,7,0.38,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.34,0.0,,1.0,,,
FO,Forkball,OS,4,0.22,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,33.33,0.34,0.0,0.5,0.5,1.0,1.5,0.5
SV,Slurve,BR,3,0.16,0,0,0,,0,,1,0,0.0,0.0,1,33.33,33.33,,0.0,,,,,,
