Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,117,29.25,37,31,2,5.41,4,10.81,56,5,8.93,4.27,28,23.93,28.21,27.66,26.14,8.7,0.226,0.297,0.419,0.716,0.19299999999999998
SI,Sinker,FB,102,25.5,28,27,4,14.29,1,3.57,49,4,8.16,3.92,20,19.61,23.53,18.92,14.77,30.77,0.222,0.25,0.259,0.509,0.037000000000000005
SL,Slider,BR,52,13.0,21,18,5,23.81,2,9.52,27,6,22.22,11.54,3,5.77,17.31,36.36,17.05,33.33,0.389,0.45,0.889,1.339,0.5
ST,Sweeper,BR,40,10.0,10,10,3,30.0,0,0.0,18,5,27.78,12.5,7,17.5,30.0,22.22,14.77,23.08,0.0,0.0,0.0,0.0,0.0
FC,Cutter,FB,37,9.25,11,10,0,0.0,0,0.0,18,4,22.22,10.81,4,10.81,21.62,16.67,3.41,0.0,0.1,0.182,0.1,0.28200000000000003,0.0
CH,Changeup,OS,20,5.0,5,4,0,0.0,1,20.0,8,3,37.5,15.0,1,5.0,20.0,10.0,12.5,0.0,0.0,0.2,0.0,0.2,0.0
KC,Knuckle Curve,BR,13,3.25,4,4,1,25.0,0,0.0,5,1,20.0,7.69,1,7.69,15.38,12.5,6.82,16.67,0.25,0.25,0.25,0.5,0.0
FS,Split-Finger,OS,8,2.0,2,2,0,0.0,0,0.0,4,1,25.0,12.5,1,12.5,25.0,40.0,2.27,0.0,0.5,0.5,1.0,1.5,0.5
CU,Curveball,BR,5,1.25,0,0,0,,0,,1,1,100.0,20.0,1,20.0,40.0,0.0,1.14,0.0,,,,,
EP,Eephus,,2,0.5,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,1.0,,,
FA,Other,,2,0.5,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
FO,Forkball,OS,2,0.5,1,1,1,100.0,0,0.0,1,1,100.0,50.0,1,50.0,100.0,100.0,1.14,100.0,0.0,0.0,0.0,0.0,0.0
