Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,177,32.42,49,45,14,28.57,3,6.12,100,37,37.0,20.9,32,18.08,38.98,39.13,30.22,33.33,0.267,0.327,0.511,0.8380000000000001,0.244
SL,Slider,BR,88,16.12,23,21,9,39.13,2,8.7,44,19,43.18,21.59,9,10.23,31.82,36.84,17.27,37.5,0.333,0.391,0.476,0.867,0.14299999999999996
CU,Curveball,BR,79,14.47,17,16,9,52.94,1,5.88,40,20,50.0,25.32,14,17.72,43.04,44.9,21.58,30.0,0.0,0.059,0.0,0.059,0.0
CH,Changeup,OS,67,12.27,17,16,2,11.76,1,5.88,38,7,18.42,10.45,0,0.0,10.45,39.13,13.67,10.53,0.375,0.412,0.438,0.85,0.063
SI,Sinker,FB,45,8.24,11,8,1,9.09,3,27.27,19,4,21.05,8.89,6,13.33,22.22,23.08,6.47,11.11,0.375,0.545,0.625,1.17,0.25
FC,Cutter,FB,36,6.59,13,11,0,0.0,2,15.38,22,2,9.09,5.56,3,8.33,13.89,40.0,2.88,0.0,0.364,0.462,0.455,0.917,0.09100000000000003
ST,Sweeper,BR,17,3.11,2,2,0,0.0,0,0.0,5,0,0.0,0.0,3,17.65,17.65,10.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,16,2.93,8,8,4,50.0,0,0.0,10,4,40.0,25.0,1,6.25,31.25,58.33,4.32,66.67,0.125,0.125,0.5,0.625,0.375
KC,Knuckle Curve,BR,8,1.47,2,2,1,50.0,0,0.0,3,2,66.67,25.0,1,12.5,37.5,0.0,1.44,50.0,0.5,0.5,2.0,2.5,1.5
,,,5,0.92,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FA,Other,,4,0.73,2,2,0,0.0,0,0.0,3,1,33.33,25.0,0,0.0,25.0,50.0,0.72,0.0,0.5,0.5,0.5,1.0,0.0
EP,Eephus,,2,0.37,0,0,0,,0,,0,0,,0.0,2,100.0,100.0,,0.0,,,,,,
SV,Slurve,BR,2,0.37,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,0.0,,0.0,0.0,0.0,0.0,0.0
