Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,65,32.99,15,11,2,13.33,2,13.33,32,6,18.75,9.23,9,13.85,23.08,35.29,29.09,12.5,0.545,0.667,1.091,1.758,0.5459999999999999
CH,Changeup,OS,31,15.74,3,3,0,0.0,0,0.0,9,2,22.22,6.45,2,6.45,12.9,9.09,14.55,0.0,0.0,0.0,0.0,0.0,0.0
SL,Slider,BR,24,12.18,8,7,2,25.0,0,0.0,11,3,27.27,12.5,5,20.83,33.33,25.0,12.73,28.57,0.286,0.375,0.429,0.804,0.14300000000000002
FS,Split-Finger,OS,24,12.18,8,8,2,25.0,0,0.0,12,6,50.0,25.0,3,12.5,37.5,46.67,12.73,28.57,0.125,0.125,0.125,0.25,0.0
CU,Curveball,BR,17,8.63,6,6,3,50.0,0,0.0,10,4,40.0,23.53,0,0.0,23.53,0.0,16.36,33.33,0.0,0.0,0.0,0.0,0.0
SI,Sinker,FB,17,8.63,4,1,0,0.0,3,75.0,9,3,33.33,17.65,3,17.65,35.29,16.67,7.27,0.0,0.0,0.75,0.0,0.75,0.0
FC,Cutter,FB,11,5.58,1,1,0,0.0,0,0.0,7,1,14.29,9.09,3,27.27,36.36,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,4,2.03,1,1,0,0.0,0,0.0,1,0,0.0,0.0,2,50.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,3,1.52,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,5.45,0.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,1,0.51,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0
