Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,577,32.45,157,137,40,25.48,16,10.19,281,74,26.33,12.82,90,15.6,28.42,30.07,30.73,24.24,0.292,0.365,0.591,0.956,0.299
SL,Slider,BR,222,12.49,49,40,13,26.53,7,14.29,123,36,29.27,16.22,18,8.11,24.32,38.81,13.22,18.31,0.25,0.367,0.6,0.967,0.35
CH,Changeup,OS,221,12.43,48,46,12,25.0,2,4.17,99,28,28.28,12.67,31,14.03,26.7,33.58,12.85,17.39,0.196,0.229,0.391,0.62,0.195
FC,Cutter,FB,163,9.17,31,24,4,12.9,6,19.35,82,17,20.73,10.43,15,9.2,19.63,29.03,5.96,9.38,0.292,0.452,0.542,0.994,0.25000000000000006
CU,Curveball,BR,157,8.83,43,39,11,25.58,3,6.98,81,22,27.16,14.01,23,14.65,28.66,37.5,10.06,20.37,0.333,0.395,0.872,1.267,0.5389999999999999
SI,Sinker,FB,157,8.83,48,38,12,25.0,10,20.83,67,10,14.93,6.37,33,21.02,27.39,19.12,8.19,27.27,0.211,0.375,0.447,0.8220000000000001,0.23600000000000002
ST,Sweeper,BR,108,6.07,21,20,8,38.1,1,4.76,48,8,16.67,7.41,23,21.3,28.7,33.33,8.38,17.78,0.1,0.143,0.25,0.393,0.15
FS,Split-Finger,OS,93,5.23,26,26,5,19.23,0,0.0,49,12,24.49,12.9,7,7.53,20.43,34.55,5.77,16.13,0.346,0.346,0.808,1.154,0.4620000000000001
KC,Knuckle Curve,BR,40,2.25,9,9,4,44.44,0,0.0,22,8,36.36,20.0,3,7.5,27.5,48.0,3.17,23.53,0.333,0.333,0.444,0.777,0.11099999999999999
FO,Forkball,OS,18,1.01,5,5,0,0.0,0,0.0,11,1,9.09,5.56,3,16.67,22.22,33.33,1.12,0.0,0.2,0.2,0.2,0.4,0.0
,,,13,0.73,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.19,0.0,,1.0,,,
SV,Slurve,BR,8,0.45,2,1,0,0.0,1,50.0,3,0,0.0,0.0,3,37.5,37.5,33.33,0.37,0.0,0.0,0.5,0.0,0.5,0.0
PO,Pitch Out,,1,0.06,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
