Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,151,30.63,32,22,5,15.62,6,18.75,82,19,23.17,12.58,22,14.57,27.15,22.22,28.57,13.16,0.136,0.29,0.227,0.517,0.091
SI,Sinker,FB,104,21.1,35,33,2,5.71,2,5.71,58,9,15.52,8.65,18,17.31,25.96,40.91,12.78,11.76,0.212,0.257,0.212,0.469,0.0
SL,Slider,BR,94,19.07,27,24,2,7.41,1,3.7,42,6,14.29,6.38,16,17.02,23.4,24.0,18.8,8.0,0.25,0.259,0.375,0.634,0.125
FC,Cutter,FB,36,7.3,6,6,0,0.0,0,0.0,16,3,18.75,8.33,4,11.11,19.44,22.22,3.01,0.0,0.333,0.333,0.333,0.666,0.0
ST,Sweeper,BR,35,7.1,14,14,1,7.14,0,0.0,19,2,10.53,5.71,5,14.29,20.0,40.0,6.77,11.11,0.286,0.286,0.357,0.643,0.07100000000000001
CH,Changeup,OS,22,4.46,3,3,1,33.33,0,0.0,10,1,10.0,4.55,1,4.55,9.09,29.41,9.77,7.69,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,18,3.65,9,9,2,22.22,0,0.0,10,2,20.0,11.11,3,16.67,27.78,44.44,7.52,20.0,0.556,0.556,0.667,1.223,0.11099999999999999
KC,Knuckle Curve,BR,14,2.84,4,4,1,25.0,0,0.0,5,2,40.0,14.29,1,7.14,21.43,27.27,3.76,20.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,11,2.23,7,7,3,42.86,0,0.0,9,3,33.33,27.27,0,0.0,27.27,71.43,6.02,37.5,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,3,0.61,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,1.0,0.0
KN,Knuckleball,,3,0.61,1,1,1,100.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,66.67,2.26,33.33,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,2,0.41,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,0.75,0.0,,,,,
