Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,419,30.58,121,107,21,17.36,10,8.26,240,42,17.5,10.02,57,13.6,23.63,36.9,30.89,15.57,0.252,0.319,0.467,0.786,0.21500000000000002
CH,Changeup,OS,214,15.62,57,56,6,10.53,1,1.75,106,28,26.42,13.08,20,9.35,22.43,32.58,16.46,9.23,0.214,0.228,0.268,0.496,0.05400000000000002
SL,Slider,BR,167,12.19,42,39,8,19.05,2,4.76,97,26,26.8,15.57,18,10.78,26.35,35.53,13.42,15.09,0.103,0.143,0.154,0.297,0.051000000000000004
SI,Sinker,FB,134,9.78,40,36,6,15.0,4,10.0,61,9,14.75,6.72,24,17.91,24.63,25.0,7.34,20.69,0.306,0.375,0.444,0.819,0.138
CU,Curveball,BR,128,9.34,24,23,9,37.5,1,4.17,43,17,39.53,13.28,26,20.31,33.59,24.36,11.14,20.45,0.348,0.375,0.696,1.071,0.348
FC,Cutter,FB,106,7.74,31,27,0,0.0,4,12.9,61,6,9.84,5.66,15,14.15,19.81,30.43,5.06,0.0,0.222,0.323,0.407,0.73,0.18499999999999997
FS,Split-Finger,OS,99,7.23,18,15,2,11.11,1,5.56,43,15,34.88,15.15,4,4.04,19.19,24.64,8.35,6.06,0.067,0.167,0.067,0.234,0.0
ST,Sweeper,BR,80,5.84,13,11,2,15.38,2,15.38,26,8,30.77,10.0,23,28.75,38.75,17.95,5.32,9.52,0.091,0.231,0.091,0.322,0.0
KC,Knuckle Curve,BR,12,0.88,1,1,1,100.0,0,0.0,2,1,50.0,8.33,3,25.0,33.33,25.0,1.01,25.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,7,0.51,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,2,0.15,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0
FA,Other,,1,0.07,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
,,,1,0.07,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
