Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,292,40.67,65,57,22,33.85,7,10.77,141,37,26.24,12.67,44,15.07,27.74,28.29,38.82,23.91,0.14,0.231,0.228,0.459,0.088
CH,Changeup,OS,90,12.53,23,20,6,26.09,3,13.04,45,13,28.89,14.44,3,3.33,17.78,33.33,17.3,14.63,0.15,0.261,0.35,0.611,0.19999999999999998
SL,Slider,BR,87,12.12,22,19,5,22.73,3,13.64,53,14,26.42,16.09,12,13.79,29.89,47.92,12.66,16.67,0.105,0.227,0.263,0.49,0.15800000000000003
FC,Cutter,FB,83,11.56,11,10,2,18.18,0,0.0,44,7,15.91,8.43,13,15.66,24.1,38.46,5.91,14.29,0.4,0.455,1.0,1.455,0.6
SI,Sinker,FB,59,8.22,12,11,1,8.33,1,8.33,25,2,8.0,3.39,12,20.34,23.73,14.81,7.17,5.88,0.364,0.417,0.636,1.053,0.272
FS,Split-Finger,OS,41,5.71,14,14,4,28.57,0,0.0,25,5,20.0,12.2,7,17.07,29.27,52.63,6.75,25.0,0.214,0.214,0.214,0.428,0.0
CU,Curveball,BR,29,4.04,10,8,0,0.0,2,20.0,15,1,6.67,3.45,4,13.79,17.24,47.37,4.22,0.0,0.25,0.4,0.25,0.65,0.0
ST,Sweeper,BR,23,3.2,5,4,1,20.0,1,20.0,8,1,12.5,4.35,3,13.04,17.39,0.0,5.49,7.69,0.0,0.2,0.0,0.2,0.0
KC,Knuckle Curve,BR,7,0.97,1,1,0,0.0,0,0.0,5,1,20.0,14.29,0,0.0,14.29,66.67,1.27,0.0,1.0,1.0,1.0,2.0,0.0
,,,4,0.56,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,3,0.42,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0
