Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,193,29.51,51,48,8,15.69,1,1.96,90,10,11.11,5.18,46,23.83,29.02,20.99,17.77,22.86,0.229,0.26,0.292,0.552,0.06299999999999997
FF,4-Seam Fastball,FB,153,23.39,36,33,9,25.0,2,5.56,84,22,26.19,14.38,25,16.34,30.72,23.08,24.37,18.75,0.424,0.472,0.727,1.1989999999999998,0.303
SL,Slider,BR,127,19.42,40,38,8,20.0,1,2.5,68,16,23.53,12.6,20,15.75,28.35,31.15,20.81,19.51,0.184,0.205,0.368,0.573,0.184
ST,Sweeper,BR,72,11.01,18,16,9,50.0,1,5.56,38,15,39.47,20.83,8,11.11,31.94,37.21,15.23,30.0,0.25,0.278,0.625,0.903,0.375
FC,Cutter,FB,32,4.89,8,8,1,12.5,0,0.0,19,5,26.32,15.62,4,12.5,28.12,35.71,3.05,16.67,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,28,4.28,7,7,3,42.86,0,0.0,11,5,45.45,17.86,6,21.43,39.29,37.5,4.57,33.33,0.143,0.143,0.143,0.286,0.0
CH,Changeup,OS,21,3.21,4,4,4,100.0,0,0.0,11,5,45.45,23.81,1,4.76,28.57,43.75,6.6,30.77,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,11,1.68,7,7,2,28.57,0,0.0,7,2,28.57,18.18,0,0.0,18.18,50.0,3.05,33.33,0.143,0.143,0.143,0.286,0.0
KC,Knuckle Curve,BR,10,1.53,2,2,1,50.0,0,0.0,6,2,33.33,20.0,1,10.0,30.0,57.14,3.05,16.67,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,0.46,1,1,1,100.0,0,0.0,1,1,100.0,33.33,1,33.33,66.67,0.0,1.02,50.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,1,0.15,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
FA,Other,,1,0.15,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,1,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,1,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.51,0.0,,,,,
