Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,322,38.33,69,53,14,20.29,9,13.04,128,27,21.09,8.39,76,23.6,31.99,9.68,37.85,14.74,0.189,0.358,0.283,0.641,0.09399999999999997
SI,Sinker,FB,197,23.45,48,37,5,10.42,9,18.75,68,10,14.71,5.08,45,22.84,27.92,16.84,14.74,13.51,0.243,0.404,0.378,0.782,0.135
SL,Slider,BR,122,14.52,41,35,5,12.2,4,9.76,45,7,15.56,5.74,29,23.77,29.51,20.69,17.13,11.63,0.371,0.436,0.486,0.9219999999999999,0.11499999999999999
ST,Sweeper,BR,60,7.14,14,12,1,7.14,1,7.14,20,2,10.0,3.33,11,18.33,21.67,12.9,8.76,4.55,0.167,0.214,0.167,0.381,0.0
FC,Cutter,FB,42,5.0,11,9,3,27.27,2,18.18,16,4,25.0,9.52,13,30.95,40.48,29.41,6.37,18.75,0.222,0.364,0.222,0.586,0.0
CU,Curveball,BR,33,3.93,6,6,1,16.67,0,0.0,8,2,25.0,6.06,8,24.24,30.3,14.29,5.18,7.69,0.167,0.167,0.167,0.334,0.0
CH,Changeup,OS,27,3.21,5,4,1,20.0,1,20.0,13,4,30.77,14.81,4,14.81,29.63,15.38,4.38,9.09,0.25,0.4,0.25,0.65,0.0
FS,Split-Finger,OS,19,2.26,6,6,2,33.33,0,0.0,11,3,27.27,15.79,2,10.53,26.32,50.0,3.19,25.0,0.333,0.333,0.5,0.833,0.16699999999999998
KC,Knuckle Curve,BR,10,1.19,3,2,1,33.33,1,33.33,4,1,25.0,10.0,1,10.0,20.0,28.57,2.39,16.67,0.5,0.667,0.5,1.167,0.0
CS,Slow Curve,BR,3,0.36,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
EP,Eephus,,2,0.24,1,0,0,0.0,1,100.0,0,0,,0.0,1,50.0,50.0,0.0,0.0,,,1.0,,,
SV,Slurve,BR,2,0.24,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,0.0,,1.0,1.0,1.0,2.0,0.0
,,,1,0.12,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
