Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,547,33.33,142,130,34,23.94,11,7.75,271,58,21.4,10.6,90,16.45,27.06,24.78,38.84,17.44,0.2,0.262,0.362,0.624,0.16199999999999998
CH,Changeup,OS,242,14.75,55,52,11,20.0,3,5.45,113,28,24.78,11.57,20,8.26,19.83,28.48,15.34,14.29,0.212,0.255,0.462,0.7170000000000001,0.25
SL,Slider,BR,203,12.37,47,44,14,29.79,3,6.38,108,40,37.04,19.7,33,16.26,35.96,40.38,11.75,23.73,0.295,0.34,0.5,0.8400000000000001,0.20500000000000002
CU,Curveball,BR,153,9.32,29,26,12,41.38,1,3.45,51,19,37.25,12.42,35,22.88,35.29,26.67,8.17,29.27,0.077,0.143,0.077,0.21999999999999997,0.0
FC,Cutter,FB,150,9.14,42,40,7,16.67,1,2.38,95,22,23.16,14.67,21,14.0,28.67,52.94,4.18,33.33,0.3,0.31,0.575,0.885,0.27499999999999997
SI,Sinker,FB,114,6.95,41,37,5,12.2,4,9.76,66,13,19.7,11.4,16,14.04,25.44,26.19,6.37,15.62,0.324,0.39,0.622,1.012,0.298
ST,Sweeper,BR,78,4.75,19,17,6,31.58,0,0.0,39,12,30.77,15.38,15,19.23,34.62,36.11,5.98,20.0,0.353,0.421,0.882,1.303,0.529
FS,Split-Finger,OS,69,4.2,20,18,4,20.0,2,10.0,40,14,35.0,20.29,2,2.9,23.19,31.58,4.38,18.18,0.389,0.45,1.0,1.45,0.611
KC,Knuckle Curve,BR,52,3.17,7,6,1,14.29,1,14.29,17,3,17.65,5.77,10,19.23,25.0,20.0,4.18,4.76,0.167,0.286,0.333,0.619,0.166
EP,Eephus,,15,0.91,7,7,0,0.0,0,0.0,10,0,0.0,0.0,1,6.67,6.67,50.0,0.4,0.0,0.571,0.571,0.714,1.285,0.14300000000000002
,,,12,0.73,4,0,0,0.0,4,100.0,0,0,,0.0,0,0.0,0.0,,0.2,0.0,,1.0,,,
FA,Other,,3,0.18,1,0,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.0,,,0.0,,,
CS,Slow Curve,BR,2,0.12,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,50.0,0.2,0.0,,,,,
SV,Slurve,BR,1,0.06,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
