Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,507,39.18,115,95,30,26.09,13,11.3,228,42,18.42,8.28,93,18.34,26.63,19.82,36.92,20.14,0.242,0.333,0.368,0.7010000000000001,0.126
CH,Changeup,OS,168,12.98,41,38,12,29.27,1,2.44,77,29,37.66,17.26,16,9.52,26.79,25.49,13.33,23.08,0.132,0.15,0.211,0.361,0.07899999999999999
SL,Slider,BR,125,9.66,35,35,16,45.71,0,0.0,71,31,43.66,24.8,21,16.8,41.6,43.1,9.49,43.24,0.257,0.257,0.314,0.571,0.056999999999999995
CU,Curveball,BR,120,9.27,33,31,10,30.3,0,0.0,53,14,26.42,11.67,28,23.33,35.0,27.78,10.0,25.64,0.161,0.188,0.258,0.446,0.097
FS,Split-Finger,OS,100,7.73,24,23,8,33.33,1,4.17,56,19,33.93,19.0,4,4.0,23.0,42.86,11.79,17.39,0.174,0.208,0.217,0.425,0.04300000000000001
SI,Sinker,FB,90,6.96,27,23,7,25.93,4,14.81,34,6,17.65,6.67,22,24.44,31.11,13.16,6.15,29.17,0.261,0.37,0.348,0.718,0.08699999999999997
FC,Cutter,FB,85,6.57,22,21,4,18.18,1,4.55,50,11,22.0,12.94,13,15.29,28.24,26.67,3.85,26.67,0.381,0.409,0.571,0.98,0.18999999999999995
ST,Sweeper,BR,64,4.95,19,17,5,26.32,1,5.26,30,9,30.0,14.06,11,17.19,31.25,14.81,4.36,29.41,0.235,0.316,0.294,0.61,0.059
KC,Knuckle Curve,BR,27,2.09,13,10,4,30.77,2,15.38,19,5,26.32,18.52,1,3.7,22.22,56.25,3.59,28.57,0.3,0.385,0.6,0.985,0.3
FO,Forkball,OS,3,0.23,1,1,1,100.0,0,0.0,2,2,100.0,66.67,0,0.0,66.67,66.67,0.26,100.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,2,0.15,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
,,,2,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.26,0.0,,,,,
SV,Slurve,BR,1,0.08,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.0,,,,,,
