Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,620,30.65,132,114,35,26.52,14,10.61,272,83,30.51,13.39,112,18.06,31.45,20.85,27.21,23.65,0.263,0.351,0.588,0.939,0.32499999999999996
CH,Changeup,OS,311,15.37,75,66,17,22.67,8,10.67,127,40,31.5,12.86,26,8.36,21.22,24.02,16.73,18.68,0.288,0.365,0.682,1.0470000000000002,0.3940000000000001
SL,Slider,BR,205,10.13,45,37,10,22.22,7,15.56,106,43,40.57,20.98,22,10.73,31.71,28.7,12.32,14.93,0.297,0.4,0.838,1.238,0.5409999999999999
FC,Cutter,FB,184,9.1,45,37,8,17.78,8,17.78,96,33,34.38,17.93,32,17.39,35.33,34.18,6.62,22.22,0.324,0.444,0.73,1.174,0.40599999999999997
SI,Sinker,FB,179,8.85,45,33,8,17.78,12,26.67,61,8,13.11,4.47,29,16.2,20.67,14.42,6.8,21.62,0.364,0.533,0.848,1.381,0.484
CU,Curveball,BR,176,8.7,49,38,21,42.86,11,22.45,82,37,45.12,21.02,14,7.95,28.98,30.77,13.97,27.63,0.211,0.388,0.605,0.993,0.394
FS,Split-Finger,OS,100,4.94,21,20,3,14.29,1,4.76,39,12,30.77,12.0,8,8.0,20.0,18.46,4.96,11.11,0.3,0.333,0.75,1.083,0.45
ST,Sweeper,BR,95,4.7,27,23,11,40.74,3,11.11,37,15,40.54,15.79,19,20.0,35.79,17.78,6.99,28.95,0.217,0.333,0.478,0.8109999999999999,0.261
,,,71,3.51,19,0,0,0.0,19,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KC,Knuckle Curve,BR,62,3.06,21,18,6,28.57,3,14.29,36,16,44.44,25.81,3,4.84,30.65,38.89,3.31,33.33,0.389,0.476,0.556,1.032,0.16700000000000004
SV,Slurve,BR,9,0.44,2,1,1,50.0,1,50.0,5,3,60.0,33.33,1,11.11,44.44,60.0,0.37,50.0,0.0,0.5,0.0,0.5,0.0
FA,Other,,4,0.2,0,0,0,,0,,2,0,0.0,0.0,1,25.0,25.0,0.0,0.18,0.0,,,,,
FO,Forkball,OS,4,0.2,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,25.0,25.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
CS,Slow Curve,BR,3,0.15,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0
