Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,412,44.69,95,76,16,16.84,15,15.79,183,38,20.77,9.22,75,18.2,27.43,12.9,43.62,13.01,0.145,0.309,0.224,0.533,0.07900000000000001
CH,Changeup,OS,109,11.82,24,21,7,29.17,2,8.33,41,13,31.71,11.93,15,13.76,25.69,23.61,11.7,21.21,0.286,0.333,0.381,0.714,0.09500000000000003
FC,Cutter,FB,89,9.65,19,18,6,31.58,1,5.26,38,9,23.68,10.11,17,19.1,29.21,20.93,6.74,31.58,0.167,0.211,0.444,0.655,0.277
SI,Sinker,FB,76,8.24,13,11,3,23.08,2,15.38,29,3,10.34,3.95,22,28.95,32.89,8.0,7.45,14.29,0.0,0.154,0.0,0.154,0.0
FS,Split-Finger,OS,62,6.72,17,16,5,29.41,1,5.88,26,7,26.92,11.29,9,14.52,25.81,17.65,8.51,20.83,0.25,0.294,0.25,0.544,0.0
SL,Slider,BR,56,6.07,17,16,5,29.41,1,5.88,24,9,37.5,16.07,14,25.0,41.07,35.48,7.45,23.81,0.375,0.412,0.625,1.037,0.25
CU,Curveball,BR,54,5.86,11,11,5,45.45,0,0.0,10,4,40.0,7.41,24,44.44,51.85,4.55,5.67,31.25,0.091,0.091,0.091,0.182,0.0
KC,Knuckle Curve,BR,27,2.93,7,7,3,42.86,0,0.0,11,3,27.27,11.11,7,25.93,37.04,30.77,3.9,27.27,0.143,0.143,0.143,0.286,0.0
ST,Sweeper,BR,22,2.39,7,7,1,14.29,0,0.0,10,1,10.0,4.55,6,27.27,31.82,25.0,3.19,11.11,0.143,0.143,0.286,0.42899999999999994,0.143
SV,Slurve,BR,9,0.98,1,1,0,0.0,0,0.0,1,0,0.0,0.0,5,55.56,55.56,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0
,,,4,0.43,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FO,Forkball,OS,2,0.22,1,1,1,100.0,0,0.0,1,1,100.0,50.0,0,0.0,50.0,50.0,0.71,50.0,0.0,0.0,0.0,0.0,0.0
