Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,527,38.61,134,115,42,31.34,15,11.19,279,98,35.13,18.6,48,9.11,27.7,19.58,38.52,27.81,0.278,0.366,0.574,0.94,0.29599999999999993
CH,Changeup,OS,181,13.26,59,57,16,27.12,2,3.39,110,43,39.09,23.76,6,3.31,27.07,42.2,14.03,29.09,0.316,0.339,0.596,0.935,0.27999999999999997
FC,Cutter,FB,143,10.48,35,28,8,22.86,7,20.0,78,23,29.49,16.08,18,12.59,28.67,22.81,8.93,22.86,0.321,0.457,0.607,1.064,0.286
SL,Slider,BR,127,9.3,33,29,11,33.33,3,9.09,71,23,32.39,18.11,7,5.51,23.62,25.76,10.2,27.5,0.241,0.303,0.552,0.855,0.31100000000000005
CU,Curveball,BR,106,7.77,18,16,7,38.89,2,11.11,46,16,34.78,15.09,16,15.09,30.19,24.56,7.14,25.0,0.25,0.333,0.75,1.083,0.5
SI,Sinker,FB,106,7.77,32,27,6,18.75,5,15.62,59,11,18.64,10.38,15,14.15,24.53,23.08,6.12,25.0,0.407,0.5,0.704,1.204,0.297
FS,Split-Finger,OS,66,4.84,20,19,9,45.0,0,0.0,38,16,42.11,24.24,4,6.06,30.3,37.84,5.87,39.13,0.211,0.211,0.526,0.737,0.31500000000000006
ST,Sweeper,BR,52,3.81,11,8,1,9.09,2,18.18,20,3,15.0,5.77,2,3.85,9.62,11.76,4.59,5.56,0.5,0.636,1.0,1.6360000000000001,0.5
KC,Knuckle Curve,BR,33,2.42,6,6,2,33.33,0,0.0,16,6,37.5,18.18,4,12.12,30.3,31.58,4.08,12.5,0.333,0.333,0.333,0.666,0.0
,,,12,0.88,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FO,Forkball,OS,4,0.29,2,2,2,100.0,0,0.0,3,3,100.0,75.0,0,0.0,75.0,66.67,0.51,100.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,4,0.29,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,
EP,Eephus,,2,0.15,0,0,0,,0,,1,1,100.0,50.0,0,0.0,50.0,50.0,0.0,,,,,,
CS,Slow Curve,BR,1,0.07,0,0,0,,0,,1,1,100.0,100.0,0,0.0,100.0,100.0,0.0,,,,,,
KN,Knuckleball,,1,0.07,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
