Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,182,30.85,50,41,12,24.0,6,12.0,84,23,27.38,12.64,35,19.23,31.87,26.83,33.91,20.34,0.146,0.28,0.22,0.5,0.07400000000000001
SI,Sinker,FB,136,23.05,39,34,3,7.69,4,10.26,66,11,16.67,8.09,21,15.44,23.53,18.97,19.54,8.82,0.206,0.289,0.382,0.671,0.17600000000000002
SL,Slider,BR,96,16.27,15,12,4,26.67,2,13.33,28,8,28.57,8.33,24,25.0,33.33,12.0,14.37,16.0,0.167,0.286,0.167,0.45299999999999996,0.0
ST,Sweeper,BR,69,11.69,16,16,4,25.0,0,0.0,30,9,30.0,13.04,12,17.39,30.43,20.59,17.82,12.9,0.312,0.312,0.375,0.687,0.063
FC,Cutter,FB,34,5.76,9,7,0,0.0,1,11.11,16,4,25.0,11.76,2,5.88,17.65,6.25,2.3,0.0,0.286,0.444,0.286,0.73,0.0
CH,Changeup,OS,33,5.59,7,6,2,28.57,1,14.29,18,8,44.44,24.24,2,6.06,30.3,27.78,6.32,9.09,0.5,0.571,0.833,1.404,0.33299999999999996
CU,Curveball,BR,15,2.54,1,1,0,0.0,0,0.0,3,0,0.0,0.0,3,20.0,20.0,0.0,1.72,0.0,1.0,1.0,1.0,2.0,0.0
FS,Split-Finger,OS,11,1.86,3,2,2,66.67,1,33.33,4,2,50.0,18.18,1,9.09,27.27,28.57,2.87,40.0,0.0,0.333,0.0,0.333,0.0
KC,Knuckle Curve,BR,6,1.02,2,2,1,50.0,0,0.0,1,0,0.0,0.0,2,33.33,33.33,0.0,1.15,50.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,4,0.68,3,3,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,2,0.34,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,,0.0,,0.5,0.5,0.5,1.0,0.0
CS,Slow Curve,BR,1,0.17,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
SV,Slurve,BR,1,0.17,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
