Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,454,27.6,130,112,19,14.62,16,12.31,259,51,19.69,11.23,56,12.33,23.57,24.29,27.66,14.07,0.205,0.305,0.375,0.6799999999999999,0.17
SI,Sinker,FB,338,20.55,95,80,13,13.68,11,11.58,164,31,18.9,9.17,54,15.98,25.15,16.67,14.96,17.81,0.275,0.376,0.362,0.738,0.08699999999999997
SL,Slider,BR,324,19.7,65,56,23,35.38,9,13.85,125,53,42.4,16.36,58,17.9,34.26,16.67,21.93,20.56,0.179,0.292,0.357,0.649,0.178
ST,Sweeper,BR,200,12.16,43,39,12,27.91,2,4.65,83,27,32.53,13.5,31,15.5,29.0,22.32,15.98,15.38,0.103,0.14,0.128,0.268,0.02500000000000001
FC,Cutter,FB,142,8.63,22,18,5,22.73,4,18.18,49,10,20.41,7.04,35,24.65,31.69,17.81,6.97,14.71,0.333,0.455,0.333,0.788,0.0
CU,Curveball,BR,66,4.01,19,19,4,21.05,0,0.0,27,7,25.93,10.61,9,13.64,24.24,13.51,3.69,22.22,0.368,0.368,0.526,0.894,0.15800000000000003
CH,Changeup,OS,52,3.16,13,11,1,7.69,2,15.38,25,6,24.0,11.54,2,3.85,15.38,16.0,3.07,6.67,0.273,0.385,0.364,0.749,0.09099999999999997
FS,Split-Finger,OS,36,2.19,10,9,5,50.0,1,10.0,18,6,33.33,16.67,2,5.56,22.22,23.81,3.28,31.25,0.222,0.3,0.667,0.9670000000000001,0.44500000000000006
KC,Knuckle Curve,BR,16,0.97,1,1,0,0.0,0,0.0,5,1,20.0,6.25,1,6.25,12.5,16.67,1.02,0.0,1.0,1.0,1.0,2.0,0.0
SV,Slurve,BR,8,0.49,1,0,0,0.0,1,100.0,2,2,100.0,25.0,0,0.0,25.0,14.29,0.82,0.0,,1.0,,,
,,,6,0.36,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.2,0.0,,1.0,,,
FO,Forkball,OS,2,0.12,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.41,0.0,,,,,
EP,Eephus,,1,0.06,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,0.0,,1.0,1.0,1.0,2.0,0.0
