Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,224,26.02,50,45,8,16.0,3,6.0,112,15,13.39,6.7,45,20.09,26.79,26.67,24.36,14.04,0.356,0.408,0.511,0.919,0.15500000000000003
SL,Slider,BR,175,20.33,49,47,11,22.45,1,2.04,82,28,34.15,16.0,32,18.29,34.29,27.27,20.94,22.45,0.234,0.245,0.34,0.585,0.10600000000000001
SI,Sinker,FB,161,18.7,49,43,5,10.2,2,4.08,74,4,5.41,2.48,47,29.19,31.68,16.67,7.69,27.78,0.256,0.333,0.419,0.752,0.16299999999999998
ST,Sweeper,BR,130,15.1,41,36,14,34.15,1,2.44,60,21,35.0,16.15,26,20.0,36.15,30.77,20.94,28.57,0.111,0.175,0.139,0.314,0.02800000000000001
FC,Cutter,FB,54,6.27,13,13,0,0.0,0,0.0,26,6,23.08,11.11,7,12.96,24.07,30.0,2.14,0.0,0.154,0.154,0.231,0.385,0.07700000000000001
CU,Curveball,BR,34,3.95,8,8,3,37.5,0,0.0,14,5,35.71,14.71,8,23.53,38.24,38.89,6.41,20.0,0.125,0.125,0.125,0.25,0.0
CH,Changeup,OS,29,3.37,12,12,8,66.67,0,0.0,17,9,52.94,31.03,1,3.45,34.48,40.0,7.26,47.06,0.083,0.083,0.083,0.166,0.0
KC,Knuckle Curve,BR,23,2.67,6,5,3,50.0,0,0.0,10,4,40.0,17.39,5,21.74,39.13,50.0,4.27,30.0,0.0,0.167,0.0,0.167,0.0
FS,Split-Finger,OS,17,1.97,6,6,3,50.0,0,0.0,12,4,33.33,23.53,2,11.76,35.29,66.67,3.85,33.33,0.333,0.333,1.0,1.333,0.667
SV,Slurve,BR,8,0.93,3,3,2,66.67,0,0.0,4,3,75.0,37.5,1,12.5,50.0,57.14,1.71,50.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,4,0.46,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,33.33,0.0,,1.0,1.0,2.0,3.0,1.0
EP,Eephus,,1,0.12,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,0.0,,1.0,1.0,1.0,2.0,0.0
,,,1,0.12,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.43,0.0,,,,,
