Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,405,29.8,88,74,20,22.73,13,14.77,181,51,28.18,12.59,83,20.49,33.09,15.53,27.06,19.61,0.392,0.483,0.946,1.4289999999999998,0.5539999999999999
CH,Changeup,OS,226,16.63,56,52,19,33.93,4,7.14,111,48,43.24,21.24,28,12.39,33.63,24.37,17.77,28.36,0.308,0.357,0.635,0.992,0.327
SI,Sinker,FB,172,12.66,51,41,12,23.53,10,19.61,67,16,23.88,9.3,39,22.67,31.98,18.75,10.61,30.0,0.415,0.529,0.707,1.236,0.292
SL,Slider,BR,129,9.49,30,27,10,33.33,3,10.0,50,20,40.0,15.5,16,12.4,27.91,18.42,9.55,27.78,0.37,0.433,0.704,1.137,0.33399999999999996
FC,Cutter,FB,124,9.12,28,24,6,21.43,4,14.29,64,19,29.69,15.32,13,10.48,25.81,12.96,7.43,21.43,0.333,0.429,0.667,1.096,0.334
CU,Curveball,BR,96,7.06,24,19,4,16.67,5,20.83,35,12,34.29,12.5,11,11.46,23.96,25.4,7.16,14.81,0.263,0.417,0.632,1.049,0.369
FS,Split-Finger,OS,84,6.18,18,17,10,55.56,1,5.56,35,19,54.29,22.62,5,5.95,28.57,27.12,9.02,29.41,0.235,0.278,0.412,0.69,0.177
ST,Sweeper,BR,59,4.34,17,12,7,41.18,4,23.53,15,5,33.33,8.47,11,18.64,27.12,13.89,5.31,35.0,0.25,0.471,0.5,0.971,0.25
KC,Knuckle Curve,BR,38,2.8,14,11,7,50.0,3,21.43,17,10,58.82,26.32,5,13.16,39.47,31.82,5.04,36.84,0.182,0.357,0.545,0.902,0.36300000000000004
,,,9,0.66,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,7,0.52,4,3,1,25.0,1,25.0,4,1,25.0,14.29,0,0.0,14.29,25.0,0.53,50.0,0.0,0.25,0.0,0.25,0.0
EP,Eephus,,6,0.44,2,2,1,50.0,0,0.0,4,3,75.0,50.0,1,16.67,66.67,66.67,0.53,50.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,4,0.29,1,1,0,0.0,0,0.0,2,1,50.0,25.0,0,0.0,25.0,33.33,0.0,,1.0,1.0,4.0,5.0,3.0
