Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,565,30.34,135,108,33,24.44,27,20.0,253,53,20.95,9.38,100,17.7,27.08,19.01,31.87,18.56,0.241,0.393,0.37,0.763,0.129
SL,Slider,BR,360,19.33,101,89,14,13.86,11,10.89,186,64,34.41,17.78,43,11.94,29.72,36.95,20.8,12.84,0.236,0.32,0.393,0.7130000000000001,0.15700000000000003
SI,Sinker,FB,343,18.42,94,83,9,9.57,8,8.51,165,20,12.12,5.83,60,17.49,23.32,20.42,9.16,18.75,0.361,0.415,0.482,0.897,0.121
ST,Sweeper,BR,206,11.06,49,44,9,18.37,3,6.12,83,22,26.51,10.68,28,13.59,24.27,29.32,13.93,12.33,0.182,0.224,0.364,0.588,0.182
FC,Cutter,FB,137,7.36,35,34,0,0.0,1,2.86,67,14,20.9,10.22,25,18.25,28.47,26.67,2.29,0.0,0.382,0.4,0.588,0.988,0.20599999999999996
CH,Changeup,OS,84,4.51,21,19,7,33.33,2,9.52,41,10,24.39,11.9,7,8.33,20.24,26.53,8.97,14.89,0.316,0.381,0.526,0.907,0.21000000000000002
FS,Split-Finger,OS,70,3.76,22,20,10,45.45,2,9.09,38,17,44.74,24.29,4,5.71,30.0,37.21,6.11,31.25,0.2,0.273,0.3,0.573,0.09999999999999998
CU,Curveball,BR,48,2.58,10,10,4,40.0,0,0.0,16,7,43.75,14.58,9,18.75,33.33,15.38,2.67,28.57,0.1,0.1,0.2,0.30000000000000004,0.1
KC,Knuckle Curve,BR,28,1.5,6,5,2,33.33,1,16.67,14,3,21.43,10.71,1,3.57,14.29,23.53,3.24,11.76,0.4,0.5,1.2,1.7,0.7999999999999999
SV,Slurve,BR,12,0.64,2,2,0,0.0,0,0.0,4,2,50.0,16.67,1,8.33,25.0,12.5,0.57,0.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,5,0.27,1,0,0,0.0,1,100.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.38,0.0,,1.0,,,
EP,Eephus,,2,0.11,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
,,,2,0.11,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
