Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,342,28.19,99,90,6,6.06,7,7.07,169,19,11.24,5.56,57,16.67,22.22,28.12,27.55,6.74,0.222,0.293,0.478,0.7709999999999999,0.256
SL,Slider,BR,250,20.61,65,55,11,16.92,7,10.77,123,37,30.08,14.8,37,14.8,29.6,36.69,22.29,13.89,0.182,0.266,0.309,0.575,0.127
SI,Sinker,FB,244,20.12,59,58,3,5.08,0,0.0,100,5,5.0,2.05,62,25.41,27.46,20.2,12.07,7.69,0.241,0.254,0.345,0.599,0.10399999999999998
ST,Sweeper,BR,148,12.2,46,45,10,21.74,1,2.17,72,23,31.94,15.54,25,16.89,32.43,39.29,15.48,20.0,0.156,0.174,0.244,0.418,0.088
FC,Cutter,FB,87,7.17,23,21,0,0.0,2,8.7,44,4,9.09,4.6,13,14.94,19.54,32.61,4.33,0.0,0.333,0.391,0.571,0.962,0.23799999999999993
CH,Changeup,OS,55,4.53,12,12,7,58.33,0,0.0,30,13,43.33,23.64,3,5.45,29.09,45.24,7.12,30.43,0.25,0.25,0.25,0.5,0.0
KC,Knuckle Curve,BR,27,2.23,5,4,0,0.0,1,20.0,11,1,9.09,3.7,3,11.11,14.81,27.78,3.72,0.0,0.75,0.8,0.75,1.55,0.0
FS,Split-Finger,OS,25,2.06,9,9,4,44.44,0,0.0,11,3,27.27,12.0,7,28.0,40.0,36.36,3.72,33.33,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,23,1.9,5,4,0,0.0,1,20.0,11,1,9.09,4.35,6,26.09,30.43,40.0,3.41,0.0,0.25,0.4,0.25,0.65,0.0
,,,5,0.41,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,4,0.33,0,0,0,,0,,1,1,100.0,25.0,0,0.0,25.0,25.0,0.0,,,,,,
FO,Forkball,OS,3,0.25,1,1,1,100.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,50.0,0.31,100.0,0.0,0.0,0.0,0.0,0.0
