Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,287,36.1,62,50,19,30.65,9,14.52,135,33,24.44,11.5,45,15.68,27.18,14.63,32.54,23.17,0.2,0.328,0.5,0.8280000000000001,0.3
CH,Changeup,OS,114,14.34,37,35,15,40.54,2,5.41,63,23,36.51,20.18,15,13.16,33.33,44.44,17.46,34.09,0.2,0.243,0.514,0.757,0.314
SL,Slider,BR,87,10.94,19,17,6,31.58,2,10.53,40,18,45.0,20.69,12,13.79,34.48,27.08,13.1,18.18,0.412,0.474,1.294,1.768,0.8820000000000001
FC,Cutter,FB,84,10.57,21,20,3,14.29,1,4.76,50,13,26.0,15.48,4,4.76,20.24,33.33,7.54,15.79,0.25,0.286,0.7,0.986,0.44999999999999996
SI,Sinker,FB,55,6.92,15,13,5,33.33,2,13.33,20,2,10.0,3.64,11,20.0,23.64,16.67,8.73,22.73,0.231,0.333,0.308,0.641,0.07699999999999999
CU,Curveball,BR,53,6.67,15,14,6,40.0,1,6.67,24,10,41.67,18.87,9,16.98,35.85,33.33,6.35,37.5,0.286,0.333,0.429,0.762,0.14300000000000002
FS,Split-Finger,OS,46,5.79,16,15,5,31.25,1,6.25,27,11,40.74,23.91,4,8.7,32.61,42.31,5.16,38.46,0.2,0.25,0.4,0.65,0.2
ST,Sweeper,BR,33,4.15,6,6,2,33.33,0,0.0,18,7,38.89,21.21,7,21.21,42.42,50.0,5.16,15.38,0.167,0.167,0.167,0.334,0.0
KC,Knuckle Curve,BR,30,3.77,9,8,5,55.56,1,11.11,16,9,56.25,30.0,4,13.33,43.33,45.0,3.97,50.0,0.375,0.444,0.625,1.069,0.25
,,,5,0.63,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SC,Screwball,,1,0.13,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
