year,date,gid,home,away,hPitcher,aPitcher,hLineup,aLineup
2025,2025-06-12,777550,HOU,CWS,687473,680732,"[665161, 670623, 514888, 673237, 572233, 605170, 676694, 701358, 689200]","[643565, 678246, 643217, 641943, 673357, 691019, 671284, 668942, 681962]"
2025,2025-06-12,777547,COL,SF,607536,592662,"[687597, 571657, 696100, 642731, 686668, 606115, 669374, 690022, 671289]","[808982, 642715, 671218, 527038, 666464, 669477, 573262, 666149, 668800]"
2025,2025-06-12,777544,NYM,WSH,673540,647336,"[596019, 607043, 665742, 624413, 643446, 516782, 683146, 621438, 682626]","[682928, 695578, 671277, 663993, 605137, 669743, 677588, 660688, 690987]"
2025,2025-06-12,777533,MIN,TEX,641927,571578,"[621439, 680777, 621043, 664034, 668904, 650489, 686797, 681146, 664056]","[669701, 694671, 608369, 543760, 694497, 669394, 673962, 666969, 543309]"
2025,2025-06-12,777534,COL,SF,622608,806185,"[687597, 656541, 642731, 641857, 686668, 666160, 606115, 690022, 690924]","[808982, 642715, 671218, 527038, 573262, 642086, 669477, 666149, 682515]"
2025,2025-06-12,777540,BAL,DET,669211,669373,"[676059, 668939, 683002, 657656, 602104, 702616, 691723, 666185, 681297]","[663330, 650402, 682985, 679529, 681481, 693307, 656716, 595879, 678009]"
2025,2025-06-12,777536,KC,NYY,607625,701542,"[663697, 677951, 672580, 686469, 521692, 695506, 679845, 666023, 664728]","[663757, 700250, 502671, 641355, 691176, 683011, 641555, 622569, 672724]"
2025,2025-06-12,777532,MIL,STL,694819,543243,"[686217, 694192, 661388, 592885, 656555, 686555, 668930, 702332, 687401]","[663457, 691026, 671056, 575929, 676475, 571448, 669357, 686780, 687363]"
2025,2025-06-13,777541,CHC,PIT,592791,571760,"[664023, 663656, 673548, 691718, 621020, 608348, 683737, 663538, 807713]","[665833, 457705, 668804, 687462, 624428, 643396, 502054, 664954, 669707]"
2025,2025-06-13,777546,HOU,CWS,664285,663436,"[665161, 670623, 514888, 673237, 572233, 676694, 605170, 701358, 663898]","[805367, 678246, 596103, 700337, 673357, 671284, 641943, 572191, 681962]"
2025,2025-06-13,777526,CHC,PIT,690990,694973,"[664023, 663656, 673548, 691718, 621020, 683737, 663538, 807713, 624512]","[665833, 457705, 668804, 687462, 693304, 624428, 663647, 680779, 643396]"
2025,2025-06-13,777531,PHI,TOR,624133,592332,"[607208, 656941, 664761, 592206, 596146, 592663, 681082, 805249, 669016]","[666182, 665489, 672386, 543807, 676391, 680718, 676914, 664702, 665926]"
2025,2025-06-13,777530,WSH,MIA,680730,665795,"[682928, 695578, 663993, 671277, 605137, 669743, 677588, 660688, 690987]","[669364, 682663, 672640, 676572, 681393, 667472, 669065, 681715, 663743]"
2025,2025-06-13,777539,BAL,LAA,450203,686799,"[702616, 668939, 683002, 656811, 657656, 656775, 602104, 666185, 668974]","[687263, 694384, 545361, 624585, 681351, 666176, 664774, 650859, 695681]"
2025,2025-06-13,777538,DET,CIN,676428,607259,"[650402, 681481, 682985, 679529, 690993, 672761, 595879, 656716, 668670]","[670770, 669289, 682829, 687952, 663886, 668715, 666158, 656582, 680574]"
2025,2025-06-13,777528,NYM,TB,605280,671737,"[596019, 607043, 665742, 624413, 643446, 516782, 621438, 677595, 682626]","[666139, 664040, 650490, 666018, 691406, 663968, 676609, 670224, 643376]"
2025,2025-06-13,777537,BOS,NYY,676979,642232,"[608701, 646240, 663853, 665966, 701350, 596115, 647351, 678882, 692225]","[502671, 700250, 592450, 641355, 683011, 691176, 518934, 669224, 672724]"
2025,2025-06-13,777535,ATL,COL,693821,608566,"[660670, 657077, 663586, 621566, 542303, 645277, 669221, 671739, 669397]","[687597, 642731, 696100, 641857, 686668, 666160, 606115, 669374, 671289]"
2025,2025-06-14,777524,TEX,CWS,542888,605288,"[669701, 694671, 608369, 543760, 694497, 669394, 673962, 666969, 641680]","[643565, 805367, 643217, 678246, 691019, 673357, 668942, 572191, 681962]"
2025,2025-06-14,777529,KC,ATH,608379,622663,"[663697, 677951, 672580, 686469, 521692, 695506, 679845, 670231, 664728]","[671732, 805779, 667670, 691016, 691777, 701762, 642851, 649966, 672016]"
2025,2025-06-14,777527,HOU,MIN,676467,663978,"[665161, 673237, 514888, 572233, 676694, 701358, 689200, 643289, 663898]","[621439, 680777, 621043, 664034, 668904, 650489, 670242, 686797, 664056]"
2025,2025-06-14,777525,MIL,STL,642547,607200,"[686217, 694192, 661388, 592885, 656555, 686555, 668930, 702332, 687401]","[663457, 691026, 671056, 575929, 676475, 571448, 669357, 686780, 672279]"
2025,2025-06-14,777521,AZ,SD,669194,663568,"[682998, 606466, 672695, 647304, 553993, 666971, 656976, 672515, 677950]","[665487, 650333, 592518, 701538, 657757, 593428, 630105, 553869, 642180]"
2025,2025-06-14,777520,SEA,CLE,622491,668909,"[641487, 677594, 663728, 593871, 668227, 642133, 686527, 810938, 702284]","[680757, 700932, 608070, 467793, 682177, 657041, 666310, 672356, 666134]"
2025,2025-06-14,777522,LAD,SF,808967,657277,"[660271, 605141, 518692, 669257, 606192, 571970, 681624, 624424, 669242]","[808982, 642715, 671218, 642086, 527038, 669477, 573262, 666149, 668800]"
2025,2025-06-14,777514,WSH,MIA,592866,806188,"[682928, 642708, 695578, 663993, 669743, 605137, 671277, 690987, 656180]","[660821, 682663, 689414, 672640, 669065, 676572, 667472, 681393, 691594]"
2025,2025-06-14,777517,DET,CIN,656427,663903,"[678009, 650402, 681481, 682985, 693307, 690993, 672761, 595879, 700242]","[670770, 666158, 682829, 663886, 666181, 668715, 624431, 641584, 680574]"
2025,2025-06-14,777513,CHC,PIT,571510,681347,"[664023, 663656, 673548, 691718, 621020, 683737, 608348, 663538, 807713]","[665833, 457705, 668804, 693304, 663647, 680779, 669707, 502054, 643396]"
2025,2025-06-14,777519,BAL,LAA,608372,542881,"[702616, 668939, 683002, 676059, 657656, 656775, 596142, 666185, 691723]","[687263, 694384, 545361, 621493, 681351, 666176, 664774, 650859, 695681]"
2025,2025-06-14,777509,PHI,TOR,650911,670102,"[607208, 656941, 664761, 592206, 596146, 592663, 681082, 805249, 669016]","[666182, 665489, 672386, 543807, 676391, 676914, 664702, 682729, 623168]"
2025,2025-06-14,777508,TEX,CWS,594798,678024,"[669701, 694671, 608369, 543760, 669394, 673962, 666969, 641680, 664059]","[643565, 805367, 643217, 678246, 691019, 673357, 676116, 700337, 668942]"
2025,2025-06-14,777511,KC,ATH,547179,682052,"[672580, 677951, 686469, 521692, 592192, 679845, 695506, 666023, 671221]","[671732, 805779, 667670, 691016, 691777, 701762, 649966, 680862, 672016]"
2025,2025-06-14,777518,NYM,TB,656731,656876,"[596019, 607043, 665742, 624413, 643446, 516782, 683146, 620443, 677595]","[666139, 664040, 650490, 666018, 691406, 663968, 642136, 670224, 670764]"
2025,2025-06-14,777510,HOU,MIN,686613,657746,"[665161, 673237, 514888, 572233, 605170, 676694, 701358, 643289, 663898]","[621439, 663616, 650489, 670242, 621043, 686797, 664034, 665019, 543877]"
2025,2025-06-14,777523,ATL,COL,675911,801403,"[660670, 657077, 663586, 621566, 542303, 686948, 645277, 671739, 669397]","[656541, 642731, 696100, 641857, 686668, 666160, 690022, 571657, 671289]"
2025,2025-06-14,777512,MIL,STL,500779,669467,"[686217, 694192, 661388, 592885, 656555, 686555, 668930, 702332, 687401]","[691026, 671056, 676475, 575929, 571448, 669357, 691023, 686780, 687363]"
2025,2025-06-14,777515,AZ,SD,668678,686701,"[682998, 606466, 672695, 647304, 553993, 666971, 656976, 672515, 677950]","[665487, 650333, 592518, 701538, 593428, 657757, 630105, 669134, 455117]"
2025,2025-06-14,777516,BOS,NYY,690928,607074,"[608701, 646240, 663853, 665966, 680776, 596115, 678882, 691785, 692225]","[663757, 592450, 700250, 502671, 665862, 683011, 691176, 669224, 518934]"
2025,2025-06-15,777507,SEA,CLE,669923,676440,"[641487, 677594, 663728, 593871, 668227, 642133, 686527, 810938, 702284]","[680757, 700932, 608070, 467793, 682177, 666310, 666134, 672356, 682657]"
2025,2025-06-15,777506,LAD,SF,477132,694738,"[660271, 605141, 518692, 669257, 606192, 571970, 681624, 624424, 808975]","[808982, 642715, 671218, 527038, 642086, 669477, 666464, 666149, 668800]"
2025,2025-06-15,777505,DET,CIN,663947,489119,"[663330, 650402, 682985, 693307, 679529, 656716, 672761, 595879, 678009]","[670770, 680574, 682829, 663886, 687952, 656582, 666158, 669289, 641584]"
2025,2025-06-15,777501,BAL,LAA,656240,579328,"[676059, 602104, 683002, 657656, 596142, 656775, 691723, 666185, 676679]","[687263, 694384, 545361, 621493, 624585, 518595, 650859, 666176, 621028]"
2025,2025-06-15,777499,PHI,TOR,554430,621244,"[607208, 656941, 664761, 592206, 596146, 592663, 681082, 805249, 669016]","[666182, 665489, 680718, 672386, 665926, 676391, 702176, 683770, 682729]"
2025,2025-06-15,777504,ATL,COL,656550,596295,"[660670, 663586, 621566, 542303, 645277, 669221, 671739, 642201, 669397]","[687597, 671289, 696100, 641857, 642731, 686668, 606115, 690022, 690924]"
2025,2025-06-15,777503,WSH,MIA,669022,691587,"[669743, 695578, 682928, 671277, 605137, 663993, 690987, 660688, 677588]","[669364, 682663, 672640, 676572, 681715, 667472, 691594, 660821, 663743]"
2025,2025-06-15,777500,BOS,NYY,678394,608331,"[608701, 646240, 663853, 596115, 647351, 680776, 678882, 657136, 692225]","[663757, 700250, 592450, 641355, 665862, 683011, 691176, 641555, 672724]"
2025,2025-06-15,777502,NYM,TB,656288,669358,"[596019, 607043, 665742, 624413, 643446, 621438, 683146, 682626, 682668]","[666139, 664040, 691406, 666018, 663968, 676609, 670224, 643376, 670764]"
2025,2025-06-15,777496,KC,ATH,702070,605488,"[672580, 677951, 686469, 521692, 592192, 679845, 695506, 666023, 664728]","[671732, 805779, 667670, 642851, 691777, 701762, 649966, 668709, 672016]"
2025,2025-06-15,777494,HOU,MIN,687888,680573,"[665161, 673237, 514888, 605170, 676694, 701358, 669450, 643289, 641645]","[680777, 621043, 650489, 664034, 670242, 681146, 664056, 686797, 543877]"
2025,2025-06-15,777492,MIL,STL,682990,571945,"[686217, 694192, 661388, 592885, 656555, 668930, 702332, 682183, 687401]","[680977, 671056, 676475, 575929, 571448, 669357, 691023, 687363, 676480]"
2025,2025-06-15,777497,CHC,PIT,607067,656605,"[664023, 691718, 673548, 683737, 621020, 663538, 457759, 624512, 542932]","[665833, 668804, 693304, 687462, 672744, 624428, 663647, 664954, 643396]"
2025,2025-06-15,777493,TEX,CWS,677958,650644,"[669701, 694671, 608369, 543760, 694497, 669394, 666969, 543309, 677649]","[643565, 805367, 643217, 678246, 691019, 700337, 676116, 572191, 668942]"
2025,2025-06-15,777491,AZ,SD,518876,601713,"[682998, 606466, 672695, 647304, 553993, 666971, 656976, 677950, 645444]","[665487, 650333, 592518, 657757, 593428, 630105, 578428, 663604, 553869]"
2025,2025-06-15,777495,SEA,CLE,676106,682847,"[641487, 677594, 663728, 593871, 668227, 642133, 641598, 686527, 670156]","[680757, 700932, 608070, 467793, 682177, 657041, 666134, 682657, 595978]"
2025,2025-06-15,777498,LAD,SF,669160,663546,"[660271, 605141, 518692, 606192, 681624, 571771, 500743, 687221, 669242]","[808982, 642715, 671218, 642086, 527038, 669477, 573262, 682515, 683766]"
2025,2025-06-16,777483,MIA,PHI,645261,690953,"[669364, 660821, 672640, 682663, 669065, 676572, 689414, 681393, 667472]","[607208, 656941, 664761, 592206, 596146, 805249, 681082, 665561, 669016]"
2025,2025-06-16,777488,WSH,COL,663623,687223,"[669743, 695578, 682928, 665953, 642708, 691781, 656180, 695734, 696285]","[687597, 671289, 696100, 641857, 642731, 686668, 666160, 669911, 690022]"
2025,2025-06-16,777487,NYY,LAA,657376,667755,"[663757, 700250, 592450, 641355, 519317, 665862, 683011, 669224, 518934]","[687263, 694384, 545361, 621493, 624585, 681351, 666176, 650859, 695681]"
2025,2025-06-16,777484,TB,BAL,686752,621107,"[666139, 664040, 650490, 666018, 691406, 663968, 676609, 643376, 666624]","[702616, 668939, 683002, 676059, 656811, 602104, 656775, 681297, 666185]"
2025,2025-06-17,777486,SEA,BOS,669302,608337,"[641487, 677594, 663728, 593871, 668227, 642133, 686527, 810938, 702284]","[680776, 647351, 701350, 665966, 691785, 596115, 666152, 678882, 692225]"
2025,2025-06-17,777485,ATH,HOU,687765,687473,"[671732, 805779, 691016, 667670, 701762, 691777, 668709, 680862, 680474]","[665161, 670623, 514888, 572233, 676694, 701358, 605170, 643289, 641645]"
2025,2025-06-17,777490,LAD,SD,660271,656302,"[660271, 605141, 518692, 606192, 669257, 571970, 681624, 624424, 669242]","[665487, 650333, 592518, 657757, 593428, 630105, 670092, 642180, 455117]"
2025,2025-06-17,777481,MIA,PHI,615698,666200,"[669364, 682663, 672640, 681715, 676572, 681393, 663743, 669065, 691594]","[607208, 656941, 664761, 596146, 592663, 681082, 805249, 669016, 679032]"
2025,2025-06-17,777475,DET,PIT,663554,663559,"[650402, 663330, 682985, 679529, 672761, 656716, 693307, 595879, 678009]","[665833, 457705, 668804, 687462, 693304, 663698, 624428, 663647, 643396]"
2025,2025-06-17,777480,WSH,COL,647336,622608,"[682928, 695578, 671277, 663993, 691781, 605137, 695734, 660688, 696285]","[666160, 671289, 696100, 641857, 642731, 686668, 669911, 656541, 690022]"
2025,2025-06-17,777476,NYY,LAA,701542,543294,"[691176, 592450, 641355, 519317, 665862, 502671, 669224, 683011, 518934]","[687263, 694384, 545361, 621493, 624585, 681351, 650859, 666176, 695681]"
2025,2025-06-17,777479,TOR,AZ,605135,694297,"[666182, 680718, 665489, 672386, 543807, 665926, 676391, 683770, 682729]","[682998, 606466, 672695, 647304, 553993, 666971, 656976, 677950, 645444]"
2025,2025-06-17,777478,CIN,MIN,671096,701581,"[670770, 666158, 682829, 663886, 687952, 666181, 668715, 641584, 680574]","[621439, 680777, 650489, 621043, 664034, 686797, 663616, 664056, 681146]"
2025,2025-06-17,777489,ATL,NYM,680885,656849,"[660670, 642201, 621566, 663586, 542303, 645277, 669221, 671739, 669397]","[596019, 607043, 665742, 624413, 643446, 676724, 682626, 677595, 621438]"
2025,2025-06-17,777477,TB,BAL,641793,665152,"[666139, 664040, 650490, 666018, 691406, 663968, 642136, 670764, 670224]","[702616, 668939, 683002, 676059, 656811, 657656, 656775, 681297, 666185]"
2025,2025-06-17,777467,CWS,STL,681343,669461,"[805367, 596103, 678246, 700337, 673357, 643565, 672820, 572191, 681962]","[680977, 691026, 671056, 575929, 676475, 571448, 663457, 686780, 687363]"
2025,2025-06-18,777468,TEX,KC,683004,607625,"[694497, 694671, 608369, 543760, 666969, 696030, 669394, 641680, 677649]","[663697, 677951, 672580, 686469, 521692, 695506, 671221, 670231, 664728]"
2025,2025-06-18,777482,CHC,MIL,676962,694477,"[664023, 663656, 673548, 691718, 621020, 683737, 608348, 663538, 807713]","[686217, 694192, 661388, 592885, 656555, 686555, 668930, 702332, 687401]"
2025,2025-06-18,777473,SEA,BOS,693433,621111,"[641487, 677594, 663728, 593871, 668227, 642133, 686527, 810938, 702284]","[680776, 647351, 701350, 665966, 691785, 596115, 666152, 608701, 678882]"
2025,2025-06-18,777472,SF,CLE,592662,677944,"[808982, 642715, 646240, 671218, 642086, 669477, 573262, 666149, 668800]","[680757, 657041, 608070, 681807, 467793, 672356, 671286, 682657, 595978]"
2025,2025-06-18,777469,ATH,HOU,676664,669920,"[671732, 805779, 691016, 667670, 701762, 691777, 642851, 649966, 672016]","[665161, 670623, 514888, 673237, 572233, 676694, 701358, 643289, 669450]"
2025,2025-06-18,777471,LAD,SD,676263,681190,"[660271, 605141, 518692, 669257, 606192, 571970, 681624, 624424, 669242]","[665487, 650333, 592518, 657757, 593428, 630105, 578428, 663604, 455117]"
2025,2025-06-18,777453,SEA,BOS,622491,676979,"[664238, 677594, 663728, 593871, 668227, 641598, 456781, 810938, 670156]","[680776, 647351, 701350, 663853, 691785, 596115, 666152, 692225, 657136]"
2025,2025-06-18,777465,MIA,PHI,800049,624133,"[669364, 682663, 672640, 681715, 676572, 667472, 681393, 676466, 691594]","[607208, 656941, 664761, 592206, 596146, 592663, 681082, 624641, 669016]"
2025,2025-06-18,777461,WSH,COL,680730,608566,"[682928, 695578, 671277, 663993, 691781, 605137, 695734, 660688, 696285]","[671289, 571657, 687597, 669911, 686668, 606115, 656541, 690022, 690924]"
2025,2025-06-18,777466,NYY,LAA,642232,686799,"[663757, 592450, 641355, 502671, 665862, 700250, 683011, 691176, 672724]","[687263, 694384, 545361, 621493, 681351, 650859, 666176, 664068, 621028]"
2025,2025-06-18,777462,TOR,AZ,641778,593958,"[666182, 680718, 665489, 672386, 543807, 676391, 665926, 676914, 623168]","[606466, 682998, 666971, 553993, 647304, 545341, 672695, 694374, 645444]"
2025,2025-06-18,777474,CIN,MIN,666157,641927,"[670770, 666158, 682829, 668715, 666181, 624431, 669289, 641584, 680574]","[621439, 664034, 621043, 670242, 650489, 664056, 686797, 663616, 543877]"
2025,2025-06-18,777470,ATL,NYM,519242,621112,"[660670, 657077, 663586, 621566, 542303, 686948, 645277, 671739, 669397]","[596019, 516782, 665742, 624413, 607043, 620443, 621438, 643446, 677595]"
2025,2025-06-18,777463,TB,BAL,671737,669432,"[650490, 678554, 691406, 666624, 666018, 663968, 676609, 643376, 670764]","[702616, 676059, 683002, 657656, 656811, 596142, 681297, 691723, 656775]"
2025,2025-06-19,777460,TEX,KC,571578,663460,"[664059, 694671, 608369, 543760, 666969, 673962, 669394, 543309, 677649]","[663697, 677951, 672580, 686469, 521692, 592192, 679845, 666023, 664728]"
2025,2025-06-19,777454,SF,CLE,434378,671106,"[671218, 642715, 646240, 527038, 669477, 808982, 666149, 573262, 672275]","[680757, 700932, 608070, 467793, 657041, 682177, 666134, 672356, 666310]"
2025,2025-06-19,777456,ATH,HOU,622663,664285,"[680474, 805779, 667670, 649966, 691777, 701762, 570482, 642851, 672016]","[665161, 670623, 514888, 673237, 572233, 701358, 605170, 676694, 643289]"
2025,2025-06-19,777457,LAD,SD,686218,663568,"[660271, 605141, 518692, 606192, 571970, 681624, 669242, 808975, 687221]","[665487, 650333, 592518, 657757, 630105, 593428, 670092, 553869, 669369]"
2025,2025-06-19,777464,DET,PIT,663947,694973,"[690993, 650402, 681481, 682985, 679529, 672761, 656716, 668670, 700242]","[665833, 457705, 687462, 693304, 624428, 669707, 669261, 680779, 643396]"
2025,2025-06-19,777458,CWS,STL,678024,700241,"[805367, 643217, 678246, 700337, 672820, 676116, 596103, 668942, 572191]","[680977, 575929, 676475, 571448, 663457, 669357, 686780, 676480, 687363]"
2025,2025-08-18,777459,CHC,MIL,690990,642547,"[683737, 663656, 673548, 691718, 608348, 683357, 663538, 650489, 807713]","[668930, 702332, 661388, 592885, 683734, 663368, 686217, 643376, 687401]"
2025,2025-06-19,777452,CIN,MIN,607259,663978,"[670770, 666158, 682829, 663886, 668715, 666181, 687952, 669289, 680574]","[621439, 670242, 650489, 663616, 621043, 664034, 686797, 680777, 665019]"
2025,2025-06-19,777445,WSH,COL,592866,801403,"[682928, 695578, 671277, 663993, 691781, 605137, 695734, 660688, 696285]","[687597, 666160, 696100, 641857, 669911, 686668, 656541, 606115, 690022]"
2025,2025-06-19,777449,NYY,LAA,607074,542881,"[502671, 641355, 592450, 519317, 665862, 683011, 669224, 518934, 663757]","[687263, 694384, 545361, 621493, 518595, 666176, 664068, 621028, 695681]"
2025,2025-06-19,777451,DET,PIT,669373,571760,"[650402, 663330, 682985, 679529, 672761, 656716, 693307, 595879, 678009]","[693304, 457705, 663698, 672744, 663647, 643396, 669707, 502054, 695257]"
2025,2025-06-19,777447,CWS,STL,680732,607200,"[643565, 805367, 643217, 678246, 691019, 673357, 676116, 668942, 572191]","[691026, 671056, 676475, 575929, 669357, 571448, 663457, 691023, 687363]"
2025,2025-06-19,777450,CHC,MIL,592791,642547,"[664023, 663656, 673548, 691718, 621020, 683737, 608348, 663538, 807713]","[686217, 694192, 592885, 661388, 668930, 656555, 686555, 702332, 687401]"
2025,2025-06-19,777443,TEX,KC,542888,608379,"[694497, 694671, 608369, 543760, 666969, 696030, 669394, 673962, 641680]","[663697, 677951, 672580, 686469, 521692, 695506, 666023, 671221, 664728]"
2025,2025-06-19,777448,TOR,AZ,592332,669194,"[666182, 680718, 665489, 672386, 543807, 665926, 676391, 683770, 682729]","[672695, 606466, 656976, 647304, 553993, 666971, 545341, 677950, 645444]"
2025,2025-06-19,777440,SF,CLE,657277,668909,"[573262, 642715, 646240, 671218, 642086, 669477, 808982, 672275, 683766]","[680757, 682177, 608070, 467793, 657041, 666134, 666310, 672356, 682657]"
2025,2025-06-19,777444,MIA,PHI,665795,650911,"[669364, 682663, 672640, 681715, 676572, 667472, 681393, 660821, 663743]","[607208, 656941, 664761, 592206, 596146, 805249, 681082, 665561, 669016]"
2025,2025-06-19,777455,ATL,NYM,675911,605280,"[660670, 657077, 663586, 621566, 542303, 686948, 645277, 671739, 669397]","[596019, 607043, 665742, 624413, 516782, 643446, 621438, 682626, 677595]"
2025,2025-06-19,777446,TB,BAL,656876,450203,"[666139, 664040, 650490, 666018, 691406, 663968, 676609, 670224, 643376]","[702616, 668939, 683002, 676059, 656811, 657656, 681297, 602104, 656775]"
2025,2025-06-20,777441,ATH,HOU,682052,676467,"[671732, 805779, 667670, 691016, 691777, 701762, 649966, 680862, 672016]","[665161, 670623, 514888, 673237, 701358, 572233, 676694, 605170, 643289]"
2025,2025-06-20,777442,LAD,SD,808967,686701,"[660271, 605141, 669257, 518692, 606192, 571970, 681624, 669242, 808975]","[665487, 650333, 592518, 657757, 593428, 630105, 578428, 669369, 455117]"
2025,2025-06-20,777436,CHC,SEA,571510,669923,"[664023, 663656, 673548, 691718, 621020, 683737, 663538, 807713, 624512]","[641487, 677594, 663728, 668227, 641598, 456781, 664238, 810938, 702284]"
2025,2025-06-20,777432,PIT,TEX,681347,594798,"[665833, 457705, 693304, 687462, 663698, 669707, 624428, 672744, 643396]","[669701, 664059, 608369, 543760, 666969, 669394, 694497, 673962, 641680]"
2025,2025-06-20,777431,TB,DET,669358,656427,"[650490, 664040, 663968, 666018, 678554, 666139, 642136, 670764, 670224]","[690993, 650402, 681481, 682985, 679529, 693307, 678009, 595879, 700242]"
2025,2025-06-20,777438,NYY,BAL,608331,608372,"[502671, 663757, 592450, 665862, 519317, 691176, 683011, 669224, 518934]","[702616, 676059, 657656, 602104, 681297, 596142, 691723, 666185, 676679]"
2025,2025-06-20,777435,TOR,CWS,605513,691799,"[666182, 680718, 665489, 543807, 665926, 676391, 664770, 623168, 682729]","[805367, 643217, 678246, 691019, 673357, 672820, 676116, 596103, 668942]"
2025,2025-06-20,777439,MIA,ATL,676083,800311,"[669364, 660821, 672640, 682663, 669065, 667472, 689414, 681393, 681715]","[660670, 657077, 663586, 621566, 542303, 645277, 669221, 671739, 669397]"
2025,2025-06-20,777433,STL,CIN,669467,663903,"[680977, 691026, 676475, 669357, 695336, 663457, 691023, 686780, 687363]","[670770, 666158, 682829, 663886, 668715, 666181, 624431, 641584, 680574]"
2025,2025-06-20,777437,PHI,NYM,554430,694918,"[607208, 656941, 664761, 592206, 596146, 592663, 681082, 805249, 669016]","[596019, 607043, 665742, 624413, 643446, 676724, 620443, 683146, 621438]"
2025,2025-06-21,777434,MIN,MIL,657746,694819,"[621439, 670242, 650489, 621043, 680777, 686797, 664056, 665019, 543877]","[686217, 694192, 592885, 661388, 668930, 656555, 686555, 702332, 687401]"
2025,2025-06-21,777430,COL,AZ,596295,668678,"[687597, 671289, 696100, 641857, 669911, 686668, 666160, 606115, 690022]","[606466, 672695, 666971, 553993, 647304, 545341, 694374, 545121, 645444]"
2025,2025-06-21,777428,LAA,HOU,579328,686613,"[687263, 694384, 545361, 621493, 518595, 666176, 664774, 650859, 695681]","[665161, 670623, 514888, 673237, 701358, 572233, 676694, 669450, 643289]"
2025,2025-06-21,777426,SD,KC,601713,547179,"[665487, 650333, 592518, 657757, 593428, 630105, 670092, 553869, 642180]","[663697, 677951, 672580, 686469, 521692, 695506, 666023, 679845, 664728]"
2025,2025-06-21,777429,ATH,CLE,605488,676440,"[671732, 805779, 667670, 701762, 691777, 691016, 649966, 642851, 672016]","[680757, 657041, 608070, 681807, 467793, 672356, 671286, 682657, 595978]"
2025,2025-06-21,777427,LAD,WSH,477132,669022,"[660271, 605141, 669257, 606192, 681624, 669242, 624424, 571771, 500743]","[682928, 642708, 695578, 665953, 663993, 691781, 669743, 656180, 696285]"
2025,2025-06-21,777425,SF,BOS,806185,690928,"[573262, 671218, 646240, 527038, 808982, 642715, 669477, 672275, 683766]","[680776, 665966, 701350, 647351, 677800, 596115, 691785, 678882, 666152]"
2025,2025-06-21,777420,TB,DET,686752,687830,"[650490, 664040, 691406, 666018, 666624, 666139, 676609, 670764, 643376]","[690993, 650402, 681481, 682985, 672761, 595879, 656716, 678009, 668670]"
2025,2025-06-21,777422,NYY,BAL,657376,621107,"[700250, 663757, 592450, 641355, 665862, 691176, 683011, 641555, 672724]","[702616, 676059, 683002, 656811, 657656, 681297, 596142, 656775, 602104]"
2025,2025-06-21,777412,MIN,MIL,680573,500779,"[621439, 680777, 650489, 621043, 664034, 686797, 664056, 670242, 681146]","[686217, 694192, 592885, 661388, 668930, 656555, 686555, 702332, 687401]"
2025,2025-06-21,777415,STL,CIN,543243,608718,"[680977, 691026, 676475, 575929, 571448, 669357, 663457, 686780, 687363]","[670770, 666158, 682829, 663886, 668715, 666181, 669289, 641584, 680574]"
2025,2025-06-21,777419,CHC,SEA,690990,676106,"[664023, 663656, 673548, 691718, 621020, 683737, 608348, 663538, 660644]","[641487, 677594, 663728, 593871, 668227, 670042, 456781, 702284, 810938]"
2025,2025-06-21,777418,TOR,CWS,621244,650644,"[666182, 664770, 665489, 672386, 543807, 676391, 665926, 676914, 664702]","[676116, 678246, 643217, 673357, 672820, 700337, 668942, 596103, 681962]"
2025,2025-06-21,777417,SF,BOS,694738,678394,"[573262, 646240, 671218, 642715, 642086, 669477, 669288, 666149, 668800]","[680776, 647351, 701350, 596115, 677800, 678882, 691785, 657136, 666152]"
2025,2025-06-21,777421,PIT,TEX,656605,677958,"[665833, 457705, 668804, 687462, 693304, 624428, 680779, 663647, 643396]","[669701, 664059, 608369, 543760, 666969, 694497, 677649, 673962, 543309]"
2025,2025-06-21,777424,MIA,ATL,691587,656550,"[669364, 660821, 672640, 682663, 669065, 676572, 689414, 681393, 667472]","[660670, 621566, 663586, 542303, 686948, 645277, 657077, 671739, 669397]"
2025,2025-06-21,777413,SD,KC,656302,702070,"[665487, 650333, 592518, 657757, 593428, 630105, 578428, 669369, 455117]","[663697, 677951, 672580, 686469, 521692, 695506, 592192, 671221, 670231]"
2025,2025-06-21,777423,PHI,NYM,690953,656288,"[607208, 656941, 664761, 592206, 596146, 592663, 681082, 805249, 669016]","[596019, 607043, 665742, 624413, 643446, 676724, 682626, 683146, 677595]"
2025,2025-06-22,777410,COL,AZ,687223,518876,"[671289, 687597, 696100, 641857, 669911, 666160, 656541, 606115, 690022]","[606466, 672695, 666971, 553993, 545341, 545121, 656976, 694374, 605244]"
2025,2025-06-22,777414,LAA,HOU,667755,687888,"[687263, 694384, 545361, 621493, 681351, 666176, 650859, 672569, 695681]","[665161, 670623, 514888, 673237, 701358, 572233, 605170, 676694, 641645]"
2025,2025-06-22,777411,ATH,CLE,687765,682847,"[671732, 805779, 667670, 701762, 691777, 691016, 668709, 649966, 642851]","[680757, 700932, 608070, 467793, 682177, 666134, 666310, 671286, 682657]"
2025,2025-06-22,777416,LAD,WSH,669160,663623,"[660271, 605141, 518692, 669257, 606192, 571970, 681624, 624424, 669242]","[682928, 695578, 671277, 663993, 691781, 605137, 695734, 660688, 696285]"
